MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Misc Val,Mo Sold,SalePrice
160,21.0,2217,4,4,0.0,273.0,273.0,0.0,546.0,546,546,0,1092,0.0,1,1,3,1,6,0,1970.0,1.0,286.0,238,0,0,0,0,0,8,88000
85,50.0,7689,5,8,0.0,720.0,76.0,0.0,796.0,796,0,0,796,0.0,1,0,2,1,4,0,1998.0,1.0,336.0,138,0,0,0,0,0,7,131900
80,62.0,7706,6,5,0.0,114.0,270.0,0.0,384.0,1091,0,0,1091,0.0,1,0,2,1,5,0,1993.0,1.0,429.0,280,0,0,0,0,700,8,131250
85,70.0,7669,5,6,0.0,718.0,110.0,0.0,828.0,883,0,0,883,1.0,1,0,2,1,5,1,1998.0,2.0,698.0,100,32,0,0,0,0,6,149000
60,62.0,10429,5,5,0.0,330.0,0.0,294.0,624.0,624,663,0,1287,0.0,1,1,3,1,6,0,2001.0,2.0,440.0,150,0,0,0,0,0,7,130000
60,85.0,11075,6,5,0.0,500.0,276.0,176.0,952.0,1092,1020,0,2112,0.0,2,1,4,1,9,2,1969.0,2.0,576.0,280,0,0,0,0,0,6,206900
60,72.0,8702,6,5,0.0,706.0,0.0,220.0,926.0,926,678,0,1604,0.0,2,1,3,1,7,1,1997.0,2.0,470.0,0,36,0,0,0,0,4,187500
60,65.0,8139,6,5,119.0,476.0,0.0,204.0,680.0,680,790,0,1470,0.0,2,1,3,1,7,1,1995.0,2.0,420.0,192,49,0,0,0,0,10,165000
60,59.0,9535,6,5,0.0,851.0,0.0,75.0,926.0,926,678,0,1604,0.0,2,1,3,1,7,0,1998.0,2.0,472.0,100,82,0,0,0,0,5,195500
60,59.0,9042,6,5,0.0,828.0,0.0,115.0,943.0,943,695,0,1638,1.0,2,1,3,1,7,2,1998.0,2.0,472.0,100,38,0,0,0,0,7,192000
20,53.0,14137,5,5,0.0,450.0,0.0,898.0,1348.0,1384,0,0,1384,1.0,2,0,3,1,7,0,1996.0,2.0,404.0,0,39,0,0,0,0,11,177900
60,57.0,21872,7,5,0.0,604.0,0.0,125.0,729.0,729,717,0,1446,0.0,2,1,3,1,6,1,1996.0,2.0,406.0,264,22,0,0,0,0,8,175000
120,45.0,6264,8,5,0.0,656.0,0.0,1008.0,1664.0,1682,0,0,1682,1.0,1,1,1,1,6,1,1997.0,2.0,528.0,0,0,0,0,0,0,7,247900
120,39.0,5070,8,5,0.0,0.0,0.0,1280.0,1280.0,1280,0,0,1280,0.0,2,0,2,1,5,0,1992.0,2.0,506.0,0,82,0,0,144,0,8,180000
60,100.0,10839,6,5,0.0,0.0,0.0,926.0,926.0,926,678,0,1604,0.0,2,1,3,1,7,1,1997.0,2.0,470.0,0,36,0,0,0,0,7,181000
60,73.0,11184,6,5,0.0,0.0,0.0,932.0,932.0,932,701,0,1633,0.0,2,1,3,1,7,1,1998.0,2.0,460.0,0,39,0,0,0,0,4,183000
120,40.0,4671,8,5,0.0,767.0,0.0,461.0,1228.0,1228,0,0,1228,1.0,2,0,2,1,5,1,1988.0,2.0,472.0,168,120,0,0,0,0,10,189000
120,65.0,5950,8,5,0.0,319.0,0.0,1018.0,1337.0,1337,0,0,1337,1.0,2,0,2,1,5,1,1989.0,2.0,462.0,0,73,154,0,0,0,4,188500
60,101.0,13543,8,5,130.0,16.0,0.0,1152.0,1168.0,1168,1332,0,2500,0.0,3,1,5,1,9,1,2005.0,3.0,683.0,192,32,0,0,0,0,7,355000
60,77.0,11198,9,5,245.0,0.0,0.0,1122.0,1122.0,1134,1370,0,2504,0.0,2,1,4,1,11,1,2005.0,3.0,656.0,144,39,0,0,0,0,6,325000
20,53.0,15401,9,5,296.0,1337.0,0.0,547.0,1884.0,1884,0,0,1884,1.0,2,0,2,1,7,1,2004.0,3.0,670.0,214,76,0,0,0,0,9,387000
120,60.0,8118,9,5,178.0,1034.0,0.0,676.0,1710.0,1710,0,0,1710,1.0,2,0,2,1,6,1,2007.0,2.0,557.0,156,48,0,0,0,0,7,334000
60,46.0,20544,7,6,123.0,0.0,0.0,791.0,791.0,1236,857,0,2093,0.0,2,1,3,1,7,1,1986.0,2.0,542.0,364,63,0,0,0,0,11,215000
20,63.0,12680,7,6,102.0,983.0,0.0,692.0,1675.0,1688,0,0,1688,1.0,2,0,2,1,6,1,1988.0,2.0,528.0,0,48,0,0,141,0,6,226500
20,78.0,12090,6,6,210.0,588.0,228.0,606.0,1422.0,1422,0,0,1422,0.0,2,0,3,1,7,1,1981.0,2.0,576.0,276,0,0,0,0,0,6,175500
20,56.0,18559,7,5,383.0,1206.0,186.0,656.0,2048.0,2064,0,0,2064,1.0,2,0,3,1,7,2,1978.0,2.0,550.0,200,0,0,0,0,0,8,235000
60,80.0,10400,7,6,280.0,0.0,0.0,738.0,738.0,1277,767,0,2044,0.0,2,1,3,1,7,1,1980.0,2.0,489.0,28,73,0,0,0,0,3,185000
60,75.0,9743,5,6,0.0,280.0,0.0,440.0,720.0,720,588,0,1308,0.0,1,1,3,1,7,0,1969.0,2.0,484.0,0,0,0,0,0,0,6,146900
20,104.0,11361,6,5,160.0,644.0,0.0,549.0,1193.0,1523,0,0,1523,0.0,2,0,3,1,7,1,1976.0,2.0,478.0,0,0,0,0,189,0,5,180000
20,80.0,10400,6,5,120.0,0.0,0.0,1444.0,1444.0,1444,0,0,1444,0.0,2,0,2,1,5,1,1976.0,2.0,473.0,0,24,0,0,0,0,4,159900
60,80.0,10480,7,6,660.0,403.0,0.0,400.0,803.0,1098,866,0,1964,0.0,2,1,4,1,8,1,1976.0,2.0,483.0,0,69,0,0,0,0,9,205000
20,80.0,10000,5,6,0.0,1084.0,0.0,92.0,1176.0,1178,0,0,1178,0.0,1,1,3,1,5,1,1973.0,2.0,439.0,224,0,0,0,0,0,11,157000
20,65.0,9750,6,8,0.0,602.0,438.0,14.0,1054.0,1054,0,0,1054,1.0,1,1,3,1,6,0,1969.0,2.0,460.0,180,0,0,0,80,0,7,151000
20,68.0,10295,4,6,72.0,252.0,0.0,684.0,936.0,936,0,0,936,0.0,1,0,2,1,4,0,1969.0,1.0,288.0,16,0,0,0,0,0,9,111900
120,34.0,4060,6,5,0.0,266.0,0.0,1139.0,1405.0,1337,0,0,1337,1.0,2,0,2,1,5,0,1998.0,2.0,511.0,144,68,0,0,0,0,8,181000
160,21.0,1680,6,5,359.0,458.0,0.0,25.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1973.0,1.0,264.0,52,0,0,0,0,0,2,103400
160,21.0,1680,6,5,158.0,330.0,0.0,153.0,483.0,483,504,0,987,1.0,1,1,2,1,5,0,1973.0,1.0,264.0,0,0,0,0,0,0,11,100000
160,21.0,1890,6,6,422.0,483.0,0.0,0.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1975.0,1.0,352.0,411,0,0,0,0,0,4,100500
160,21.0,1869,6,6,127.0,321.0,0.0,162.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1987.0,1.0,280.0,0,0,0,0,0,0,9,106000
160,21.0,1680,6,5,232.0,387.0,0.0,96.0,483.0,483,504,0,987,0.0,1,1,2,1,4,0,1971.0,1.0,264.0,0,0,0,0,0,0,7,85400
160,21.0,1680,6,3,604.0,358.0,0.0,125.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1971.0,1.0,264.0,0,0,0,0,0,0,8,89500
160,21.0,1680,5,5,356.0,350.0,0.0,280.0,630.0,630,672,0,1302,0.0,2,1,3,1,6,0,1972.0,1.0,264.0,0,0,0,0,0,0,12,111750
160,24.0,2308,6,6,0.0,286.0,294.0,275.0,855.0,855,601,0,1456,0.0,2,1,4,1,7,0,1975.0,2.0,460.0,0,0,0,0,0,0,5,143000
120,24.0,2529,7,6,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,0.0,2,0,2,1,4,0,1977.0,2.0,440.0,0,38,0,0,0,0,9,148500
60,96.0,12474,10,5,272.0,1280.0,0.0,402.0,1682.0,1742,590,0,2332,1.0,2,1,3,1,9,1,2008.0,3.0,846.0,196,134,0,0,0,0,8,426000
20,98.0,12704,8,5,302.0,1012.0,0.0,570.0,1582.0,1582,0,0,1582,1.0,2,0,3,1,7,0,2007.0,3.0,905.0,209,95,0,0,0,0,1,317500
20,107.0,13891,8,5,436.0,1400.0,0.0,310.0,1710.0,1710,0,0,1710,1.0,2,0,2,1,6,1,2007.0,3.0,866.0,0,102,0,0,0,0,1,372402
20,104.0,14418,9,5,480.0,1375.0,0.0,575.0,1950.0,1950,0,0,1950,1.0,2,0,2,1,7,1,2007.0,3.0,706.0,156,207,0,0,0,0,5,383000
60,108.0,13418,9,5,270.0,1420.0,0.0,430.0,1850.0,1850,898,0,2748,1.0,2,1,4,1,9,1,2006.0,3.0,850.0,212,182,0,0,0,0,10,390000
60,102.0,12151,9,5,368.0,1249.0,0.0,165.0,1414.0,1414,917,0,2331,1.0,2,1,3,1,9,1,2005.0,3.0,1003.0,192,63,0,0,0,0,8,379000
60,74.0,8899,8,5,108.0,40.0,0.0,908.0,948.0,948,1140,0,2088,0.0,2,1,4,1,10,1,2007.0,3.0,656.0,100,24,0,0,0,0,6,250000
60,85.0,10574,8,5,126.0,856.0,0.0,292.0,1148.0,1170,1162,0,2332,1.0,2,1,4,1,9,1,2004.0,3.0,756.0,224,142,0,0,0,0,7,316000
60,85.0,10625,7,5,292.0,866.0,0.0,132.0,998.0,1006,1040,0,2046,1.0,2,1,3,1,8,1,2003.0,3.0,871.0,320,62,0,0,0,0,8,284000
20,92.0,10845,8,5,504.0,1149.0,0.0,454.0,1603.0,1575,0,0,1575,1.0,2,0,2,1,7,1,2003.0,3.0,732.0,216,28,0,0,0,0,6,284000
60,112.0,16451,8,5,221.0,0.0,0.0,1765.0,1765.0,1804,886,0,2690,0.0,2,1,4,1,9,1,2003.0,3.0,795.0,268,58,0,0,0,0,7,370000
120,58.0,10110,9,5,492.0,372.0,0.0,1486.0,1858.0,1866,0,0,1866,1.0,2,0,2,1,7,1,2008.0,3.0,870.0,0,48,0,0,0,0,11,336860
120,135.0,12304,7,5,144.0,20.0,0.0,1347.0,1367.0,1367,0,0,1367,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,0,33,0,0,0,0,6,192000
120,62.0,12677,8,5,472.0,1218.0,0.0,300.0,1518.0,1518,0,0,1518,0.0,1,1,1,1,6,1,2003.0,2.0,588.0,185,140,0,0,0,0,4,274000
120,48.0,6240,8,5,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,1.0,2,0,2,1,6,1,2007.0,2.0,550.0,0,35,0,0,0,0,6,234250
120,48.0,6240,8,5,196.0,24.0,0.0,1318.0,1342.0,1342,0,0,1342,0.0,2,0,2,1,6,1,2007.0,2.0,550.0,0,35,0,0,0,0,2,219500
160,36.0,2448,7,5,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,10,155000
160,36.0,2448,7,5,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,1.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,10,154000
120,59.0,8198,7,5,146.0,720.0,0.0,638.0,1358.0,1358,0,0,1358,1.0,2,0,2,1,6,1,2004.0,2.0,484.0,192,30,0,0,0,0,7,207000
120,43.0,3182,7,5,14.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,0.0,2,0,2,1,7,1,2005.0,2.0,437.0,156,20,0,0,0,0,5,191000
20,43.0,3182,7,5,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,2,0,2,1,6,1,2007.0,2.0,388.0,100,16,0,0,0,0,3,159895
20,53.0,3710,7,5,20.0,0.0,0.0,1146.0,1146.0,1246,0,0,1246,0.0,2,0,2,1,5,1,2007.0,2.0,428.0,100,24,0,0,0,0,3,187687
60,80.0,9024,6,5,0.0,0.0,0.0,789.0,789.0,813,702,0,1515,0.0,2,1,3,1,8,1,2004.0,2.0,393.0,0,75,0,0,0,0,7,179000
60,62.0,7415,6,5,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,1.0,2,1,3,1,8,1,2004.0,2.0,398.0,100,75,0,0,0,0,4,193000
80,59.0,9587,7,5,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,1.0,2,0,2,1,5,0,2005.0,2.0,400.0,212,0,0,0,0,0,7,190000
60,51.0,8029,6,5,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,2,1,3,1,8,0,2005.0,2.0,400.0,100,24,0,0,0,0,7,176000
120,55.0,7301,7,6,176.0,876.0,0.0,474.0,1350.0,1358,0,0,1358,1.0,2,0,2,1,6,1,2008.0,2.0,484.0,192,26,0,0,0,0,11,217300
60,93.0,10261,6,5,318.0,0.0,0.0,936.0,936.0,962,830,0,1792,1.0,2,1,3,1,8,1,2000.0,2.0,451.0,0,0,0,0,0,0,5,186500
60,71.0,8220,7,5,647.0,544.0,0.0,438.0,982.0,1008,884,0,1892,0.0,2,1,3,1,8,1,2000.0,2.0,431.0,108,0,0,0,0,0,7,226750
60,60.0,15384,7,5,0.0,724.0,0.0,64.0,788.0,788,702,0,1490,1.0,2,1,3,1,8,1,2004.0,2.0,388.0,100,75,0,0,0,0,2,184000
60,41.0,12460,7,5,0.0,870.0,0.0,167.0,1037.0,1037,1285,0,2322,0.0,2,1,4,1,8,1,1999.0,2.0,400.0,144,44,0,0,0,0,5,225000
60,77.0,8390,7,5,0.0,0.0,0.0,831.0,831.0,873,778,0,1651,0.0,2,1,3,1,7,1,1999.0,2.0,450.0,0,103,0,0,0,0,5,185900
60,80.0,9200,8,5,473.0,986.0,0.0,484.0,1470.0,1470,1160,0,2630,1.0,2,1,4,1,8,1,1998.0,3.0,696.0,0,66,0,0,0,0,6,315000
60,84.0,14260,8,5,350.0,655.0,0.0,490.0,1145.0,1145,1053,0,2198,1.0,2,1,4,1,9,1,2000.0,3.0,836.0,192,84,0,0,0,0,12,250000
20,136.0,11675,8,5,495.0,1660.0,0.0,322.0,1982.0,2006,0,0,2006,1.0,2,0,2,1,5,1,1998.0,3.0,938.0,144,33,0,0,0,0,7,350000
20,91.0,10437,8,6,660.0,1696.0,0.0,413.0,2109.0,2113,0,0,2113,1.0,2,1,2,1,7,1,1995.0,3.0,839.0,236,46,0,0,0,0,8,350000
60,81.0,10944,7,5,448.0,1000.0,0.0,223.0,1223.0,1223,904,0,2127,1.0,2,1,3,1,5,2,1994.0,2.0,525.0,171,132,0,0,0,0,8,271000
20,91.0,14303,8,5,554.0,1314.0,0.0,672.0,1986.0,1987,0,0,1987,1.0,2,0,2,1,7,1,1994.0,2.0,691.0,262,36,0,0,0,0,8,301500
20,92.0,11932,8,5,186.0,0.0,0.0,1580.0,1580.0,1580,0,0,1580,0.0,2,0,3,1,7,0,2008.0,3.0,830.0,0,24,0,0,0,0,6,235128
60,86.0,14598,6,5,74.0,0.0,0.0,894.0,894.0,894,1039,0,1933,0.0,2,1,4,1,9,1,2007.0,3.0,668.0,100,18,0,0,0,0,1,214000
20,75.0,11957,8,5,53.0,24.0,0.0,1550.0,1574.0,1574,0,0,1574,0.0,2,0,3,1,7,1,2006.0,3.0,824.0,144,104,0,0,0,0,7,232000
20,74.0,13253,7,5,128.0,1096.0,0.0,482.0,1578.0,1578,0,0,1578,1.0,2,0,3,1,7,1,2006.0,3.0,642.0,0,26,0,0,0,0,5,240000
20,75.0,14587,9,5,284.0,0.0,0.0,1498.0,1498.0,1506,0,0,1506,0.0,2,0,2,1,6,1,2008.0,2.0,592.0,0,174,0,0,0,0,8,264132
20,78.0,10206,8,5,468.0,33.0,0.0,1530.0,1563.0,1563,0,0,1563,0.0,2,0,3,1,6,1,2007.0,3.0,758.0,144,99,0,0,0,0,10,245000
20,91.0,12274,7,5,256.0,0.0,0.0,1417.0,1417.0,1428,0,0,1428,0.0,2,0,3,1,6,0,2008.0,2.0,554.0,0,60,0,0,0,0,7,227680
60,73.0,9801,8,5,156.0,0.0,0.0,1341.0,1341.0,1341,520,0,1861,0.0,3,0,3,1,7,1,2007.0,3.0,851.0,144,60,0,0,0,0,7,257000
60,80.0,9428,8,5,310.0,729.0,0.0,226.0,955.0,955,919,0,1874,1.0,2,1,3,1,8,1,2007.0,3.0,880.0,168,108,0,0,0,0,2,297900
20,72.0,8640,8,5,0.0,24.0,0.0,1339.0,1363.0,1372,0,0,1372,0.0,2,0,3,1,6,0,2008.0,2.0,588.0,192,113,0,0,0,0,7,212700
20,72.0,8640,7,5,0.0,0.0,0.0,1372.0,1372.0,1372,0,0,1372,0.0,2,0,3,1,6,0,2008.0,2.0,529.0,0,140,0,0,0,0,5,250580
60,75.0,9803,7,5,0.0,400.0,0.0,466.0,866.0,866,902,0,1768,0.0,2,1,3,1,7,0,2005.0,2.0,603.0,0,108,0,0,0,0,2,226700
60,85.0,10625,7,5,0.0,0.0,0.0,1026.0,1026.0,1026,932,0,1958,0.0,2,1,3,1,9,1,2005.0,3.0,936.0,154,210,0,0,0,0,7,250000
60,85.0,10800,8,5,100.0,789.0,0.0,245.0,1034.0,1050,1028,0,2078,1.0,2,1,3,1,8,1,2008.0,3.0,836.0,0,102,0,0,0,0,4,339750
20,85.0,10625,8,5,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,0.0,2,0,3,1,7,1,2007.0,3.0,660.0,133,120,0,0,0,0,6,256000
20,62.0,7500,7,5,210.0,902.0,0.0,316.0,1218.0,1218,0,0,1218,1.0,2,0,2,1,6,0,2008.0,2.0,462.0,168,168,0,0,0,0,4,230348
60,64.0,8791,6,5,0.0,503.0,0.0,361.0,864.0,864,864,0,1728,0.0,2,1,3,1,7,0,2003.0,2.0,673.0,216,56,0,0,0,0,5,207500
60,67.0,12774,7,5,95.0,0.0,0.0,835.0,835.0,835,828,0,1663,0.0,2,1,3,1,8,0,2003.0,2.0,478.0,168,68,0,0,0,0,7,192500
20,66.0,13695,5,5,0.0,646.0,0.0,468.0,1114.0,1114,0,0,1114,1.0,1,1,3,1,6,0,2004.0,2.0,576.0,0,102,0,0,0,0,6,159000
20,66.0,13695,6,5,0.0,814.0,0.0,300.0,1114.0,1114,0,0,1114,1.0,1,0,3,1,6,0,2004.0,2.0,576.0,0,78,0,0,0,0,7,155000
60,65.0,8366,6,5,0.0,0.0,0.0,798.0,798.0,798,842,0,1640,0.0,2,1,3,1,6,0,2004.0,2.0,520.0,138,45,0,0,0,0,12,173000
20,81.0,9260,7,5,0.0,0.0,0.0,1162.0,1162.0,1162,0,0,1162,0.0,2,0,3,1,6,0,2007.0,2.0,483.0,0,32,0,0,0,0,3,170000
60,65.0,8453,6,5,38.0,362.0,0.0,392.0,754.0,754,855,0,1609,0.0,2,1,3,1,6,0,1995.0,2.0,525.0,0,70,0,0,0,0,4,182000
60,50.0,8480,6,5,120.0,602.0,0.0,284.0,886.0,886,794,0,1680,0.0,2,1,3,1,7,0,1993.0,2.0,474.0,144,96,0,0,0,0,10,163000
20,65.0,8125,6,5,258.0,1138.0,0.0,270.0,1408.0,1679,0,0,1679,1.0,2,0,3,1,7,1,1994.0,2.0,575.0,224,42,0,0,0,0,10,193500
60,65.0,8450,6,5,0.0,472.0,0.0,355.0,827.0,827,850,0,1677,1.0,2,1,3,1,7,0,2001.0,2.0,627.0,0,68,0,0,0,0,9,190500
60,75.0,8285,7,5,0.0,397.0,0.0,439.0,836.0,844,893,0,1737,0.0,2,1,3,1,7,0,1992.0,2.0,506.0,192,85,0,0,0,0,5,175000
60,76.0,9291,6,5,120.0,426.0,0.0,406.0,832.0,832,878,0,1710,0.0,2,1,3,1,7,0,1993.0,2.0,506.0,144,70,0,0,0,0,6,187000
120,55.0,7892,6,5,0.0,300.0,0.0,899.0,1199.0,1199,0,0,1199,0.0,2,0,2,1,5,0,1993.0,2.0,530.0,0,63,0,0,0,0,3,153900
20,75.0,8100,5,8,0.0,764.0,0.0,100.0,864.0,864,0,0,864,1.0,1,0,3,1,5,1,1962.0,1.0,420.0,132,0,0,0,0,0,7,135000
20,60.0,6360,5,5,0.0,489.0,0.0,375.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1963.0,1.0,276.0,0,0,0,0,0,650,1,119916
20,65.0,6768,6,8,0.0,832.0,0.0,80.0,912.0,912,0,0,912,1.0,1,0,3,1,5,0,1962.0,1.0,288.0,168,0,0,0,0,0,5,142000
20,95.0,19508,6,5,144.0,800.0,0.0,630.0,1430.0,1430,0,0,1430,0.0,2,0,3,1,6,2,1974.0,2.0,484.0,117,108,165,0,0,0,7,192000
60,105.0,11025,9,5,568.0,520.0,0.0,1328.0,1848.0,1827,959,0,2786,1.0,2,1,4,1,10,1,1993.0,2.0,636.0,294,49,0,0,0,0,6,372500
120,59.0,4282,7,5,0.0,16.0,0.0,1375.0,1391.0,1391,0,0,1391,0.0,2,0,2,1,5,0,2004.0,2.0,530.0,156,158,0,0,0,0,7,196000
160,35.0,4017,7,5,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,0.0,2,1,2,1,5,0,2006.0,2.0,625.0,0,54,0,0,0,0,3,171900
120,37.0,3435,7,5,0.0,24.0,0.0,1211.0,1235.0,1245,0,0,1245,0.0,2,0,1,1,5,0,2004.0,2.0,495.0,0,100,0,0,0,0,6,178000
160,30.0,3180,6,5,0.0,390.0,0.0,210.0,600.0,600,600,0,1200,1.0,2,1,2,1,5,0,2005.0,2.0,480.0,0,166,0,0,0,0,5,165000
160,30.0,3180,7,5,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,2,0,2,1,5,0,2007.0,2.0,540.0,0,102,0,0,0,0,3,146000
160,34.0,3604,7,5,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,2,0,2,1,5,0,2007.0,2.0,540.0,0,102,0,0,0,0,2,146000
160,24.0,2280,7,5,360.0,549.0,0.0,195.0,744.0,757,744,0,1501,0.0,2,1,3,1,6,0,1999.0,2.0,440.0,0,0,0,0,0,0,8,179400
160,24.0,2280,6,5,216.0,550.0,0.0,194.0,744.0,757,792,0,1549,1.0,2,1,3,1,6,0,1999.0,2.0,440.0,0,32,0,0,0,0,4,172900
120,42.0,4385,9,5,0.0,964.0,0.0,455.0,1419.0,1419,0,0,1419,1.0,1,1,2,1,5,1,2001.0,2.0,588.0,155,58,0,0,0,0,9,290000
120,35.0,4109,9,5,260.0,1141.0,0.0,416.0,1557.0,1557,0,0,1557,1.0,2,0,2,1,5,1,1999.0,2.0,484.0,124,113,0,0,0,0,6,305000
120,50.0,5119,9,5,60.0,1238.0,0.0,460.0,1698.0,1709,0,0,1709,1.0,2,0,2,1,5,1,1999.0,2.0,506.0,97,65,0,0,0,0,1,328900
160,24.0,2160,7,5,212.0,510.0,0.0,90.0,600.0,624,628,0,1252,1.0,2,1,2,1,4,0,1999.0,2.0,462.0,0,48,0,0,0,0,3,160000
160,24.0,2160,7,5,216.0,600.0,0.0,72.0,672.0,684,720,0,1404,1.0,2,1,3,1,5,0,1999.0,2.0,462.0,20,0,0,0,0,0,6,170000
60,79.0,10646,7,5,513.0,681.0,0.0,177.0,858.0,872,917,0,1789,1.0,2,1,3,1,7,1,2001.0,2.0,546.0,0,0,0,0,0,0,6,223000
160,24.0,2645,8,5,466.0,612.0,0.0,348.0,960.0,962,624,0,1586,1.0,2,1,3,1,7,0,1999.0,2.0,480.0,169,0,0,0,0,0,12,170000
160,24.0,2645,8,5,456.0,813.0,0.0,147.0,960.0,962,645,0,1607,1.0,2,1,3,1,7,0,2000.0,2.0,480.0,169,0,0,0,0,0,12,200000
20,80.0,10400,7,6,288.0,0.0,0.0,1304.0,1304.0,1682,0,0,1682,0.0,2,0,3,1,7,1,1970.0,2.0,530.0,98,0,0,0,0,0,5,174000
60,90.0,10800,6,7,0.0,956.0,182.0,384.0,1522.0,1548,1066,0,2614,0.0,2,1,4,1,9,1,1974.0,2.0,624.0,38,243,0,0,0,0,6,240000
60,73.0,8814,5,6,0.0,732.0,0.0,0.0,732.0,732,732,0,1464,0.0,1,1,4,1,7,0,1968.0,2.0,470.0,0,40,0,0,0,0,6,141000
20,72.0,8872,5,8,300.0,595.0,0.0,317.0,912.0,912,0,0,912,1.0,1,0,2,1,5,0,1992.0,2.0,576.0,0,240,0,0,0,0,12,147000
20,65.0,8125,5,7,0.0,260.0,456.0,196.0,912.0,925,0,0,925,1.0,1,0,3,1,5,0,1978.0,2.0,576.0,233,0,0,0,0,0,7,135000
60,76.0,9120,6,6,270.0,442.0,0.0,459.0,901.0,943,933,0,1876,0.0,2,1,4,1,8,1,1974.0,2.0,540.0,0,69,0,0,0,0,7,185000
20,77.0,8593,4,6,0.0,288.0,0.0,619.0,907.0,907,0,0,907,0.0,1,0,3,1,5,0,1964.0,1.0,352.0,0,0,0,0,0,0,7,109008
20,80.0,8700,5,6,148.0,776.0,0.0,344.0,1120.0,1128,0,0,1128,1.0,2,0,3,1,6,0,1963.0,2.0,525.0,192,20,123,0,0,0,12,155000
80,82.0,9020,6,7,183.0,312.0,539.0,276.0,1127.0,1165,0,0,1165,1.0,1,1,3,1,6,0,1966.0,2.0,490.0,0,129,0,0,0,0,5,174900
20,80.0,9200,6,6,0.0,892.0,0.0,244.0,1136.0,1136,0,0,1136,1.0,1,0,3,1,5,1,1965.0,1.0,384.0,426,0,0,0,0,0,7,140000
20,75.0,8250,6,7,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1092,1.0,1,0,3,1,6,0,1964.0,2.0,504.0,0,0,0,0,0,0,7,145000
80,82.0,9020,6,5,259.0,624.0,336.0,288.0,1248.0,1350,0,0,1350,1.0,1,1,3,1,6,0,1964.0,2.0,520.0,176,0,0,0,0,0,6,168500
20,90.0,9900,5,5,0.0,0.0,0.0,1114.0,1114.0,1114,0,0,1114,1.0,1,0,3,1,5,0,1961.0,2.0,451.0,0,0,0,0,164,0,5,140000
20,72.0,10007,5,7,54.0,806.0,0.0,247.0,1053.0,1053,0,0,1053,1.0,1,1,3,1,5,0,1959.0,1.0,312.0,0,0,0,0,0,0,8,145500
20,80.0,10721,6,6,243.0,0.0,0.0,1252.0,1252.0,1252,0,0,1252,0.0,1,0,3,1,7,0,1960.0,2.0,528.0,0,39,0,0,0,0,10,142000
70,50.0,4882,4,7,0.0,120.0,0.0,228.0,348.0,453,453,0,906,0.0,1,0,2,1,5,0,1937.0,1.0,231.0,0,0,0,0,0,0,9,87000
20,80.0,9600,5,6,203.0,658.0,0.0,638.0,1296.0,1496,0,0,1496,0.0,2,0,3,1,6,0,1960.0,2.0,450.0,0,22,0,0,0,0,2,141500
50,80.0,9600,6,5,0.0,280.0,0.0,752.0,1032.0,1032,220,0,1252,0.0,1,0,3,1,6,0,1950.0,1.0,288.0,0,0,96,0,0,0,4,119000
20,80.0,9600,5,8,0.0,32.0,308.0,232.0,572.0,1337,0,0,1337,1.0,1,0,3,1,7,1,1950.0,1.0,264.0,0,192,0,0,0,0,9,141500
80,80.0,9600,6,6,0.0,831.0,0.0,161.0,992.0,1661,0,0,1661,1.0,1,0,3,1,8,1,1955.0,1.0,377.0,0,28,0,0,178,0,10,165500
20,63.0,7584,5,5,88.0,531.0,0.0,505.0,1036.0,1036,0,0,1036,0.0,1,0,3,1,5,0,1953.0,1.0,312.0,120,24,0,0,0,0,6,112900
